movieId,imdbId,tmdbId
169692,5226984,405204.0
169694,5471480,390409.0
169696,6490800,442491.0
169706,4838486,433082.0
169714,4442604,381009.0
169722,2091455,189098.0
169726,2084934,90231.0
169732,5307698,386123.0
169736,3560742,289732.0
169740,1778940,108435.0
169742,3039378,224113.0
169744,3793632,434661.0
169746,1815746,90232.0
169748,1777642,86658.0
169750,5843670,410988.0
169752,4365518,371463.0
169754,4623856,345909.0
169756,1661275,340101.0
169758,4943322,433356.0
169760,4291600,410117.0
169762,4827986,354285.0
169764,4714782,340676.0
169766,4661660,403252.0
169770,4794512,356401.0
169772,4514646,422553.0
169774,4181270,403114.0
169778,1762363,246252.0
169780,1512310,70740.0
169782,4258440,371504.0
169784,5538078,393443.0
169786,3958276,309028.0
169788,6279726,422960.0
169790,5929796,416499.0
169792,2989524,317560.0
169798,3886006,327231.0
169800,5788136,416166.0
169802,4882698,352845.0
169804,6571110,430128.0
169806,1753967,240733.0
169808,4291700,400610.0
169810,5639178,393949.0
169812,5598100,434616.0
169814,5034474,399173.0
169828,1564777,283378.0
169830,2711634,214134.0
169834,3210830,227970.0
169836,3948438,261461.0
169838,2589640,132518.0
169840,2039369,224233.0
169842,2872518,345938.0
169844,3283664,278475.0
169846,3636010,334939.0
169848,1518191,203273.0
169850,6095090,422715.0
169852,5774604,408550.0
169854,3853830,353570.0
169858,4214614,294928.0
169862,5076054,376280.0
169864,5442430,395992.0
169872,1234559,41520.0
169874,1629443,81232.0
169876,3349356,269043.0
169878,4416878,366637.0
169880,3113696,405882.0
169888,5460276,403867.0
169890,4110400,366499.0
169892,4897358,445602.0
169896,3071192,384452.0
169898,4456270,434336.0
169900,1212428,314095.0
169902,4573516,347882.0
169906,2401256,414399.0
169914,1950464,66109.0
169920,5361394,382474.0
169922,2514162,149883.0
169924,2870350,194144.0
169926,6141048,419037.0
169928,2229301,141803.0
169930,2515472,144092.0
169932,3291632,401840.0
169936,1941632,171597.0
169942,4575100,339501.0
169944,2179936,271467.0
169948,5078204,382591.0
169950,2610248,439758.0
169954,1950799,140465.0
169956,5455878,381347.0
169958,5173032,367147.0
169962,4932244,391975.0
169966,5644740,434724.0
169970,4705740,423536.0
169974,4042994,390930.0
169976,4688658,346758.0
169982,3717490,305470.0
169984,2316204,126889.0
169986,6197094,419522.0
169992,4158096,334521.0
169996,4625334,381015.0
170006,1625140,394385.0
170010,1538221,56002.0
170012,3675466,272075.0
170014,3722248,296082.0
170020,1236434,216919.0
170022,3471440,318832.0
170024,6333052,430826.0
170026,6247936,436334.0
170028,6135036,387886.0
170030,4083052,402423.0
170032,6038600,415861.0
170036,2806390,410694.0
170040,4623902,400014.0
170042,5347932,387700.0
170044,4280822,385383.0
170046,6616074,444513.0
170048,2435076,150747.0
170050,3384180,323788.0
170064,2523934,291577.0
170068,3283804,255635.0
170070,4114744,300490.0
170105,5822160,439695.0
170111,3775176,371899.0
170115,2180549,167618.0
170119,4215858,351863.0
170125,4831682,347413.0
170151,5814592,415401.0
170153,3203620,401546.0
170155,5376196,424634.0
170157,6174392,443053.0
170183,5580536,388202.0
170197,4197642,405473.0
170199,5456104,437031.0
170201,6664120,446048.0
170207,5133392,405670.0
170209,6237208,441168.0
170215,1822308,58692.0
170221,4038806,351217.0
170229,3458550,255552.0
170231,2226423,133485.0
170235,4924942,392207.0
170241,4629266,355277.0
170245,4073166,356200.0
170247,4593196,408219.0
170253,5795086,412302.0
170255,3437372,270822.0
170259,6057856,421962.0
170261,5638094,392790.0
170263,6562866,440767.0
170311,4072326,371741.0
170313,3330774,370152.0
170315,3955808,409366.0
170317,2936884,413778.0
170323,1687889,77785.0
170331,3971162,298920.0
170339,1802183,112293.0
170341,2063618,269572.0
170349,3265262,253332.0
170353,2091295,173499.0
170357,6648926,444705.0
170359,6375308,430156.0
170361,5287168,408435.0
170363,4805816,416569.0
170367,1890472,84167.0
170369,339736,444193.0
170377,2102508,343887.0
170379,3728746,356294.0
170381,5777418,415255.0
170385,5376052,403163.0
170393,5023260,396810.0
170399,493405,417644.0
170401,1412528,353569.0
170403,2568862,353070.0
170405,3722062,286538.0
170407,5657028,398929.0
170411,6649108,444706.0
170423,4662420,352501.0
170425,6095616,431937.0
170431,2614816,220443.0
170435,4090552,313654.0
170441,1922551,104858.0
170443,2327888,220890.0
170445,3453052,345003.0
170447,4144332,428687.0
170453,6667360,447758.0
170455,1965162,256969.0
170457,4422164,448988.0
170459,5235880,396643.0
170461,4250566,380075.0
170463,4074084,336956.0
170473,1720073,57088.0
170477,2449638,448290.0
170481,4842646,401743.0
170485,4271820,329135.0
170489,1291566,353066.0
170493,4325400,389292.0
170495,2204282,210288.0
170497,1562910,84562.0
170501,3182620,403390.0
170503,4696310,406204.0
170507,1615916,73541.0
170509,5883632,418718.0
170511,4069316,362617.0
170519,3447830,227964.0
170521,3211400,326198.0
170523,2379082,168022.0
170529,2996228,337412.0
170531,3083006,232078.0
170535,2181867,157123.0
170537,5460530,397415.0
170545,2741624,133964.0
170553,4652532,413658.0
170555,5121816,420648.0
170557,2392451,342684.0
170563,3612984,334299.0
170565,4653486,359413.0
170567,3558642,295049.0
170575,3234196,264760.0
170579,4480568,343809.0
170581,4881276,353725.0
170589,4835894,364060.0
170595,1896788,78363.0
170605,6302160,429450.0
170607,4286742,374564.0
170625,4066836,363056.0
170627,2398241,137116.0
170629,5155780,376134.0
170631,4196832,410348.0
170633,5136128,360612.0
170637,4977530,429662.0
170643,5516464,446076.0
170645,1730768,289222.0
170661,5153860,440777.0
170665,3501590,305642.0
170669,5937962,410205.0
170671,6210808,422566.0
170673,5894778,413927.0
170683,3144226,327909.0
170685,4982252,430419.0
170691,3692652,331392.0
170693,1545985,63077.0
170697,4481414,400928.0
170699,5767182,399615.0
170701,2514298,173796.0
170703,2547210,213927.0
170709,6315800,408647.0
170711,4125222,364830.0
170727,3021686,415647.0
170729,6736782,449674.0
170731,5357556,394645.0
170733,4981966,368006.0
170741,6601954,449863.0
170747,2589132,172705.0
170751,4581576,390051.0
170755,5458566,425716.0
170765,1447493,74312.0
170771,1773083,58286.0
170775,3344694,283591.0
170779,2852500,445727.0
170781,6113488,424998.0
170783,2184233,342472.0
170785,3228088,322487.0
170787,5001718,417678.0
170789,6003368,417830.0
170791,2878846,426545.0
170793,1472460,394692.0
170795,5980798,436340.0
170799,5334704,284457.0
170801,1726749,135598.0
170803,5271906,381449.0
170805,4778500,412120.0
170807,5242684,428356.0
170809,6673840,440642.0
170811,5323642,392882.0
170813,1469304,339846.0
170815,3462710,418437.0
170817,2334871,373569.0
170825,5653084,398390.0
170827,2345759,282035.0
170835,4961380,404584.0
170845,3011816,348375.0
170853,5834036,415665.0
170855,3453648,421259.0
170857,3616934,435848.0
170859,2396671,345287.0
170861,5220430,438913.0
170863,4838534,401484.0
170867,5542878,418647.0
170871,4621630,403509.0
170875,4630562,337339.0
170877,5078354,382509.0
170881,5168832,440249.0
170885,5826432,426265.0
170887,5194226,409550.0
170889,5918090,400114.0
170891,1641638,44249.0
170893,3198000,421443.0
170895,4494706,392124.0
170897,5893332,419700.0
170899,1515208,256476.0
170901,2957760,333354.0
170903,1984279,141102.0
170907,3762912,385805.0
170909,5632118,398649.0
170913,4814760,390582.0
170915,4108134,370722.0
170917,5039088,392818.0
170919,5207320,407757.0
170925,4509840,386172.0
170927,4185566,381032.0
170929,1291125,41416.0
170937,3155328,397442.0
170939,2091256,268531.0
170941,3685624,346034.0
170943,5816374,426230.0
170945,4695012,418078.0
170947,4899370,424488.0
170949,4411596,413998.0
170951,4590092,347627.0
170955,4250438,394770.0
170957,3606752,260514.0
170959,3721954,359784.0
170961,5776208,400136.0
170963,4058122,386826.0
170967,6086080,431071.0
170969,5925968,413648.0
170971,2511608,157837.0
170973,3344680,348893.0
170979,3459906,324572.0
170985,5781798,445993.0
170987,5607782,432364.0
170989,3177332,242441.0
170997,1830802,90532.0
171003,4648586,378221.0
171005,5687968,435737.0
171007,4572792,382614.0
171011,5491994,420714.0
171013,4769824,378108.0
171023,5655222,425751.0
171027,2236358,361617.0
171031,3699354,411013.0
171033,2499534,384437.0
171037,4743564,428950.0
171039,4128382,336294.0
171043,4313608,375898.0
171047,4015630,315467.0
171049,4218696,405775.0
171059,4432980,345906.0
171061,6282314,440508.0
171063,2557964,152100.0
171071,3615160,357407.0
171083,5820148,408374.0
171085,2935390,406115.0
171091,5505722,450768.0
171109,6574272,443319.0
171111,5808778,435707.0
171113,5686132,424600.0
171117,6399400,442640.0
171123,4882548,352504.0
171127,6131636,418969.0
171129,3467914,399217.0
171131,5159024,436769.0
171137,3103564,256283.0
171139,2374308,167330.0
171141,5016946,412202.0
171145,2062960,229125.0
171155,1712185,117232.0
171157,1366338,333384.0
171159,3779844,368926.0
171165,5584732,410212.0
171189,1441941,35241.0
171193,5068650,390883.0
171201,5327922,401689.0
171207,1724970,271404.0
171209,4283414,321757.0
171219,1638277,177117.0
171221,4287348,380754.0
171223,3309038,229693.0
171225,5736592,412766.0
171227,4795124,425134.0
171233,6193424,426264.0
171237,2063782,64215.0
171239,2603308,178751.0
171241,1663956,71031.0
171251,6333064,430830.0
171253,5805752,403431.0
171255,5132170,358694.0
171261,6218048,451709.0
171263,4991512,412209.0
171265,6739646,450945.0
171267,1598169,368663.0
171273,3091320,263524.0
171275,2271387,96683.0
171309,5059126,413349.0
171311,4831810,390744.0
171313,3974320,425487.0
171315,2582576,390054.0
171317,2310003,242459.0
171319,2917916,199602.0
171321,4009232,305198.0
171323,4379536,445605.0
171327,4000670,413782.0
171329,2396369,233444.0
171337,3705822,443297.0
171341,3739110,383585.0
171345,2630352,333295.0
171351,4613910,397549.0
171355,4670972,340053.0
171357,1943863,270025.0
171369,1972752,279965.0
171373,3512072,402455.0
171379,4728338,366759.0
171383,1526284,49833.0
171387,1865569,64468.0
171393,1594918,48763.0
171413,1587263,38614.0
171433,1264115,49057.0
171435,5597946,382518.0
171439,4805316,409297.0
171441,2368920,134990.0
171443,5161058,430263.0
171447,2720566,49426.0
171449,4871022,347979.0
171453,1822396,320429.0
171455,6399158,435366.0
171457,6388082,426166.0
171467,4914580,363579.0
171475,5840988,430413.0
171479,4537362,330878.0
171481,6011884,428398.0
171485,5270810,413953.0
171491,1734493,291276.0
171497,1544608,301372.0
171501,5717492,411405.0
171505,2800340,255160.0
171509,5112054,427095.0
171517,6721848,453596.0
171519,1569465,31059.0
171521,2934916,231510.0
171531,1649303,63414.0
171537,5598206,390396.0
171545,1796603,57889.0
171555,5526660,402223.0
171557,4457820,345306.0
171559,5529120,424322.0
171561,5083604,373838.0
171565,1323598,36566.0
171579,3006588,442949.0
171581,2582784,421471.0
171583,5112578,396940.0
171589,3784652,413391.0
171591,1464606,77235.0
171593,2473476,339158.0
171597,5952526,411024.0
171599,2337841,393172.0
171601,3567666,348389.0
171605,4929038,377274.0
171607,3598108,405050.0
171609,5770620,426253.0
171611,4849438,350312.0
171615,5242320,366143.0
171623,4927984,441483.0
171625,4290974,447352.0
171629,5700496,444066.0
171643,245184,64051.0
171661,6373590,439998.0
171689,4191702,369697.0
171701,5129510,371859.0
171707,1757912,61672.0
171709,3225948,227334.0
171713,3565836,402515.0
171715,4944658,430161.0
171741,2592464,164013.0
171743,1844048,67958.0
171745,2115386,98857.0
171747,3110982,428583.0
171755,5241534,455188.0
171757,1935897,203835.0
171759,5592248,399019.0
171761,6710658,452166.0
171763,3890160,339403.0
171765,3967856,387426.0
171781,4475992,363690.0
171799,4687276,402976.0
171801,6357202,445916.0
171803,3904278,387399.0
171805,4327752,289269.0
171807,3367250,322148.0
171809,5165936,389578.0
171811,3273632,256608.0
171813,1839426,187010.0
171815,2070897,207260.0
171817,2241403,164377.0
171819,1517225,110608.0
171821,1365048,67308.0
171823,1623753,55429.0
171831,4974584,371833.0
171833,1352765,76638.0
171841,4572998,331641.0
171863,4934870,382200.0
171865,2101507,239845.0
171867,4799050,397422.0
171869,4074928,399612.0
171871,1698654,339161.0
171873,2112331,233208.0
171879,5572566,401698.0
171881,4799064,381518.0
171885,1718998,127803.0
171887,4102722,398798.0
171889,6268052,450530.0
171895,6162808,417820.0
171901,4427840,323925.0
171905,4650738,371465.0
171907,5044656,383538.0
171911,5954088,444713.0
171913,2458314,156643.0
171917,4471456,430423.0
171919,2484224,330628.0
171921,2218924,210734.0
171923,2290645,114464.0
171925,3896738,408439.0
171933,4025594,332280.0
171935,6001712,419428.0
171937,6536944,447113.0
171939,4779496,360404.0
171941,3159812,212470.0
171943,5898034,413736.0
171945,4137924,324963.0
171947,3791266,227257.0
171949,3824344,290727.0
171951,2650548,166747.0
171953,3565904,260234.0
171955,2395337,167666.0
171957,2168938,167313.0
171959,2446108,134632.0
171961,5882704,406099.0
171963,2622294,310933.0
171965,4643432,395452.0
171981,1984261,402463.0
171983,6288250,426256.0
171989,4146410,317116.0
171993,4160132,299581.0
172001,3150834,271495.0
172007,2304459,295588.0
172009,6304162,429174.0
172011,2633076,326420.0
172013,3397160,391663.0
172017,6068960,406449.0
172019,2258465,99247.0
172021,1624996,116248.0
172029,5713426,426670.0
172041,6269192,421758.0
172043,5576334,387938.0
172051,6587078,446493.0
172057,2343140,173557.0
172065,5809020,402582.0
172067,6067832,456348.0
172071,1773188,85463.0
172075,5069074,395965.0
172079,2393917,297624.0
172081,3194426,238869.0
172085,3963170,278095.0
172087,4162132,295823.0
172091,4230876,309739.0
172093,4629032,338517.0
172095,2363219,154972.0
172101,1043800,53739.0
172105,2116974,79733.0
172107,3354222,241863.0
172109,6798722,438635.0
172117,1967614,369524.0
172119,4711924,408381.0
172121,3794392,416987.0
172123,5952306,411005.0
172125,3921348,416127.0
172127,3868978,340215.0
172129,5866284,425488.0
172131,3320500,401065.0
172133,3508808,255898.0
172135,5789664,424145.0
172137,4384398,347786.0
172139,1945081,77185.0
172143,5497906,390293.0
172153,4284046,416951.0
172155,4464702,338227.0
172157,2739884,252034.0
172159,4565668,444707.0
172167,2650954,160124.0
172181,2520516,152989.0
172185,3130302,349177.0
172193,2330666,325111.0
172205,1504489,62196.0
172211,6115408,411518.0
172245,2071567,318348.0
172267,1290140,71288.0
172287,1572506,387999.0
172291,1472583,256109.0
172293,4706888,347630.0
172297,1866230,94532.0
172311,1971403,119457.0
172315,1251735,34203.0
172323,3585116,328212.0
172335,3520698,299513.0
172337,3074546,394045.0
172339,1946177,80147.0
172341,1370426,39026.0
172347,1663628,76706.0
172353,1695763,63447.0
172355,3198544,225762.0
172365,4357170,317925.0
172369,2005153,127497.0
172371,2069708,160234.0
172373,2437712,257439.0
172375,1612793,74415.0
172377,1454603,48962.0
172381,1479668,54144.0
172385,4418398,351281.0
172387,3380264,296690.0
172389,3079222,400902.0
172391,5390066,390059.0
172393,4254562,356747.0
172399,4544696,383001.0
172413,5687040,429070.0
172417,2856896,271234.0
172421,4559932,332512.0
172423,4196010,347382.0
172431,3338268,248223.0
172433,2674358,302150.0
172435,3621288,260522.0
172441,3338310,250251.0
172449,5256722,398920.0
172455,5929750,429107.0
172459,5431600,425931.0
172461,6714534,448448.0
172463,2710826,214256.0
172465,6278008,437941.0
172477,1828232,51299.0
172479,1942900,117878.0
172485,2420886,203665.0
172491,4457678,384545.0
172503,2349126,138724.0
172505,2258239,98581.0
172507,2156825,89070.0
172509,1429429,40194.0
172513,2628798,66084.0
172515,1620549,37851.0
172517,1590125,36699.0
172523,1510274,47812.0
172537,3229488,456781.0
172539,6212346,425961.0
172547,3469046,324852.0
172549,5936692,408292.0
172551,5049636,361597.0
172553,4131206,299001.0
172555,4990652,375746.0
172559,1570991,102935.0
172569,2190451,351067.0
172571,4835086,376391.0
172573,2822672,333667.0
172601,5158522,413762.0
172603,4109454,381054.0
172605,3724898,349138.0
172609,2040565,96458.0
172617,5750534,401164.0
172631,2057193,264356.0
172635,3474600,294682.0
172641,4216902,415132.0
172649,4857596,384371.0
172659,2614316,153556.0
172661,3556920,320311.0
172663,6253522,456187.0
172665,2996932,203780.0
172667,4882376,433247.0
172697,3656138,288977.0
172699,6442978,438446.0
172701,3061222,424208.0
172705,5494396,390319.0
172709,3778010,406107.0
172725,1674741,418047.0
172727,2321517,102197.0
172729,2167970,139300.0
172731,2034756,73144.0
172733,1733111,144712.0
172735,2593290,164502.0
172743,3839880,428948.0
172801,4854126,406808.0
172803,5348236,439154.0
172805,4551314,402907.0
172807,1718924,375183.0
172809,4429194,375867.0
172813,1933667,363992.0
172845,1806996,57207.0
172851,1599280,111332.0
172853,1070781,34417.0
172855,1586262,420481.0
172857,1620464,69976.0
172863,1725050,51267.0
172865,1764600,61293.0
172867,2064728,78323.0
172869,1805479,55998.0
172871,1846473,69097.0
172883,2094767,96231.0
172885,2288121,100791.0
172891,1754438,74779.0
172893,2475794,148331.0
172895,2292955,77094.0
172897,2261719,148347.0
172899,2386231,107170.0
172937,6215044,443109.0
172955,5740242,400465.0
172957,3401174,416445.0
173007,6574146,409421.0
173119,5767628,449503.0
173135,2083271,75107.0
173137,5464234,423988.0
173139,4334266,316154.0
173141,4699444,392788.0
173143,6326286,452142.0
173145,3450958,281338.0
173147,3980530,357530.0
173149,4573136,412818.0
173155,4460854,414455.0
173157,4532818,371743.0
173159,2168288,224404.0
173161,1458169,293768.0
173163,2132504,102041.0
173167,2218988,117751.0
173169,2381375,161337.0
173173,6772874,452413.0
173175,6277440,413646.0
173177,3742300,351868.0
173181,4610102,368342.0
173185,3733098,407575.0
173189,2452352,319966.0
173193,4555248,329255.0
173197,4995790,401246.0
173199,3922678,450225.0
173201,4660736,391709.0
173203,3859310,341689.0
173205,5536736,396398.0
173207,5584796,453364.0
173209,4758646,354287.0
173211,3499286,249233.0
173215,4246894,358083.0
173219,4501706,347760.0
173225,2855342,187672.0
173227,1708526,57382.0
173229,3245656,297680.0
173231,3993732,329013.0
173233,6253346,425383.0
173235,6039532,433092.0
173237,1830499,77460.0
173239,1527049,73311.0
173241,6110504,438493.0
173247,6107516,417432.0
173253,6822400,454361.0
173255,6878486,456193.0
173257,2606924,174374.0
173263,3677366,274388.0
173265,3282712,413579.0
173273,5195412,369894.0
173275,6472530,424235.0
173281,5991206,412363.0
173283,6582384,447061.0
173285,5563330,448449.0
173291,2239822,339964.0
173301,1461397,351187.0
173307,4464394,327253.0
173311,5909128,423360.0
173315,4143508,431714.0
173317,2626338,390410.0
173319,6710212,452372.0
173323,6333096,433878.0
173325,5059782,412280.0
173331,4964310,447236.0
173349,4765708,354296.0
173369,5742374,398181.0
173371,2417854,180850.0
173377,6343000,431251.0
173379,1910496,124505.0
173381,2078667,133977.0
173397,5217608,356167.0
173399,5427450,404518.0
173401,3792994,458808.0
173405,3266724,272610.0
173407,2190483,144804.0
173409,5672952,412687.0
173413,4235130,339356.0
173415,5050788,381070.0
173417,5160154,382475.0
173421,3598496,337747.0
173429,6900644,458310.0
173433,3298820,328407.0
173437,5163286,392734.0
173439,5584176,400552.0
173447,2934404,204690.0
173449,2209180,139559.0
173451,2571502,260312.0
173453,4991660,372355.0
173457,4504626,334681.0
173459,4901304,352202.0
173461,3548948,303835.0
173463,3854372,360592.0
173467,6948354,459295.0
173475,5333518,381096.0
173477,5643380,413666.0
173479,4040042,330333.0
173481,6389344,446850.0
173483,6569546,430988.0
173485,5567492,418787.0
173487,6304902,449012.0
173491,3626760,292631.0
173493,3121200,401359.0
173495,5351818,382589.0
173499,2090465,76812.0
173501,6398054,430448.0
173515,2348394,195796.0
173543,2181953,131343.0
173595,2311182,155887.0
173615,1899142,141015.0
173631,2630526,136087.0
173653,3124124,333953.0
173703,2062714,96005.0
173705,1483386,83481.0
173709,3136646,327982.0
173711,6794450,453053.0
173715,2651370,264389.0
173717,4746484,377278.0
173719,5116560,379959.0
173721,4636194,353406.0
173723,2881274,246006.0
173729,4552298,402919.0
173731,2582498,413992.0
173733,5613402,412059.0
173735,6223974,436305.0
173741,2182115,151652.0
173745,3823116,378111.0
173749,1570337,133448.0
173751,4447518,390587.0
173765,4846220,383526.0
173767,4683668,367966.0
173769,4826674,408616.0
173771,5031332,419192.0
173777,4632440,392794.0
173781,4187590,326011.0
173783,2312184,456098.0
173797,4926822,391700.0
173817,6679360,457307.0
173819,5376720,381525.0
173823,3704700,340027.0
173829,3920572,353746.0
173831,6830780,436994.0
173835,5352846,452068.0
173837,5610626,451644.0
173847,5702566,460024.0
173849,5635808,448763.0
173857,1105355,426469.0
173863,5100046,387898.0
173865,4170436,302104.0
173875,4462372,356752.0
173877,5892354,415137.0
173879,1386691,457962.0
173883,5424972,384160.0
173893,1801808,70752.0
173897,6690310,445224.0
173901,3699372,357851.0
173905,4530804,375509.0
173913,4932154,360737.0
173917,5537614,405671.0
173925,1536537,406990.0
173929,1464539,204904.0
173931,5979312,387805.0
173933,5715410,413644.0
173935,5815944,433945.0
173939,5607714,436343.0
173941,2406566,341013.0
173959,5463370,383254.0
173961,5133038,365329.0
173965,3127698,315196.0
173967,1665412,146359.0
173975,6083388,455043.0
174005,3898776,456101.0
174007,4273104,295469.0
174013,6731636,435821.0
174015,4036488,431391.0
174017,4721124,339987.0
174019,2879456,461533.0
174031,4929720,360007.0
174033,6064676,435114.0
174035,4294938,431490.0
174045,2417712,336890.0
174051,3662686,324631.0
174055,5013056,374720.0
174083,2069061,193904.0
174111,6201292,411717.0
174181,6792200,458298.0
174227,1615847,176896.0
174233,4172710,336544.0
174359,3581478,298296.0
174361,1820701,202865.0
174365,4762758,434758.0
174367,4960764,430306.0
174371,4694544,345915.0
174373,5816564,439502.0
174377,5781222,407173.0
174395,4443658,406994.0
174399,2214941,138943.0
174403,6840134,461805.0
174405,3134422,273964.0
174407,6322922,432602.0
174409,1900958,59406.0
174415,4028876,297736.0
174423,6990734,461955.0
174427,5851014,437291.0
174429,3897080,276678.0
174431,3582020,436932.0
174435,3562966,404413.0
174437,2217510,198318.0
174439,5119260,381024.0
174441,4887842,354534.0
174443,4303202,431261.0
174449,6267458,429713.0
174451,2196844,291495.0
174457,4036886,338546.0
174471,5606538,434119.0
174473,4556370,443700.0
174475,3591696,349948.0
174479,4289434,312174.0
174481,5873150,428612.0
174483,5680368,387929.0
174487,2501618,127144.0
174489,3633758,255384.0
174491,5114650,368051.0
174493,6932742,459802.0
174495,3414782,253612.0
174497,4199500,350548.0
174499,6273736,382217.0
174503,3469798,437311.0
174505,3750238,419386.0
174511,2107851,81202.0
174515,4273562,366170.0
174519,3424690,403368.0
174523,4933238,422472.0
174525,2057499,94592.0
174527,4287434,411012.0
174549,4717402,461615.0
174555,6096346,456018.0
174557,5503512,393368.0
174561,1852036,63376.0
174565,5952382,411007.0
174571,2508478,142320.0
174577,1693746,218901.0
174581,3810932,279450.0
174583,3738624,328370.0
174585,3371366,335988.0
174587,5078134,408543.0
174589,2282849,123229.0
174591,2403815,178862.0
174593,1746246,51273.0
174595,4393278,314952.0
174597,2592500,159447.0
174599,3877844,313556.0
174601,1820462,75438.0
174603,2649152,179690.0
174607,3121434,248747.0
174611,1666169,60189.0
174613,1820555,57701.0
174619,1805397,56304.0
174621,1490759,41242.0
174627,4046282,296834.0
174631,5704748,455968.0
174635,2073600,224204.0
174643,6545160,413785.0
174645,2674454,399790.0
174647,4915318,410118.0
174651,1809287,91902.0
174653,4450706,332788.0
174655,6333058,432607.0
174661,5882970,441881.0
174663,5351458,448847.0
174665,5153236,441728.0
174667,5792762,430058.0
174675,2193450,296855.0
174677,3118442,347855.0
174679,4126694,416691.0
174681,6987652,460822.0
174683,6973942,457470.0
174691,5072406,408024.0
174693,2545384,381507.0
174695,6175078,421928.0
174697,3899154,326446.0
174701,6194530,453354.0
174711,5539054,412105.0
174713,3693042,430598.0
174719,6269810,424643.0
174721,2210842,255391.0
174725,4659060,446345.0
174727,4846232,429200.0
174743,4401006,412758.0
174745,4447090,375343.0
174749,3664008,331110.0
174751,5490310,436882.0
174755,6597454,445840.0
174795,6461514,438081.0
174797,6712026,449742.0
174801,5777802,427673.0
174805,6794398,453008.0
174807,3859052,345489.0
174815,4481514,345914.0
174819,6587094,449758.0
174821,4132190,440143.0
174823,5816712,404831.0
174827,6333088,433054.0
174829,5973984,381519.0
174831,5897636,438634.0
174833,4741376,384726.0
174845,5247776,436352.0
174847,1667102,157414.0
174851,3396166,323901.0
174857,5143226,459928.0
174859,6135348,451945.0
174861,1632679,258514.0
174863,5452964,382455.0
174877,1667190,160788.0
174887,1610525,373546.0
174889,5390430,381019.0
174893,1131724,269795.0
174901,5091612,398924.0
174907,6081712,417500.0
174909,5439796,399170.0
174911,5946552,436450.0
174913,4258628,348318.0
174919,4746506,394260.0
174921,4932388,447335.0
174923,6016710,419499.0
174925,6085482,418399.0
174927,6024768,408265.0
174929,4876952,352494.0
174933,7078926,463800.0
174937,3331044,363960.0
174939,3257692,273059.0
174943,4079388,307930.0
174951,4058210,363925.0
174955,1576385,132320.0
174959,5689610,461088.0
174997,5705058,412204.0
175009,4665630,412013.0
175023,3886604,390526.0
175043,1313244,132250.0
175045,1753975,90116.0
175047,844866,60940.0
175049,1016090,34104.0
175051,923954,102686.0
175053,1198199,98870.0
175055,1398923,419628.0
175057,1552192,64767.0
175059,1964758,140631.0
175061,1356392,73295.0
175063,2042447,81185.0
175065,1401236,88537.0
175069,1762408,106474.0
175071,1799585,191698.0
175073,1733114,114591.0
175077,2059193,202537.0
175079,1920956,127843.0
175081,1622991,126962.0
175083,1615031,273962.0
175085,1954688,173718.0
175089,1666792,274345.0
175093,1087440,290671.0
175095,2049554,257867.0
175097,1568799,212747.0
175099,1845774,275765.0
175101,1307442,213891.0
175103,1068953,239019.0
175109,496375,241958.0
175111,2286988,291375.0
175115,2091427,166624.0
175121,2992096,290724.0
175123,2339064,264567.0
175133,1864492,250802.0
175141,6333056,428501.0
175143,6333054,432615.0
175145,6176928,433036.0
175147,5875666,433067.0
175149,2730162,352387.0
175151,4372240,359749.0
175153,6319654,433051.0
175155,6400614,450594.0
175157,6333094,433073.0
175159,6290202,430834.0
175161,6082630,442943.0
175165,5541848,415086.0
175167,6333072,433084.0
175169,6333080,433091.0
175171,6175710,438447.0
175173,6287508,433053.0
175175,3268850,433033.0
175177,6159518,432972.0
175179,4853154,438468.0
175181,6203026,422842.0
175183,5594970,391351.0
175187,3722614,313943.0
175189,4382330,438225.0
175191,6334884,455675.0
175193,4723724,345916.0
175195,5598292,431075.0
175197,1648190,353491.0
175199,5140878,396422.0
175203,4315174,330385.0
175205,3332372,458335.0
175207,4836736,369406.0
175209,5332158,444935.0
175211,3159818,290283.0
175213,2296747,351192.0
175221,6229252,440266.0
175233,3481634,433630.0
175239,4738174,417489.0
175243,3501112,460846.0
175247,2243299,126314.0
175251,2076826,394185.0
175253,1935194,404733.0
175267,4843344,348391.0
175269,5140182,382751.0
175273,5720450,401132.0
175275,6041312,405446.0
175277,5598102,451995.0
175281,5886510,458506.0
175283,5058340,382272.0
175285,2302921,138371.0
175297,1717147,298207.0
175299,5890000,429918.0
175301,5973364,428585.0
175303,1396484,346364.0
175305,5475022,433074.0
175313,1467405,51962.0
175321,3956312,290217.0
175323,5262792,444902.0
175333,5769236,401427.0
175341,4096750,408755.0
175347,1899268,314238.0
175349,3058906,298540.0
175351,4610748,355193.0
175355,4820284,390747.0
175359,6032170,413049.0
175361,5262450,422005.0
175363,5247544,393945.0
175365,3323318,297956.0
175367,7104950,464207.0
175369,6085362,425071.0
175379,1631323,58763.0
175383,2569398,152155.0
175385,1440146,53456.0
175391,2434578,168235.0
175409,1891942,79728.0
175413,4268306,307649.0
175417,1849844,75232.0
175423,4119030,301016.0
175427,2676810,169856.0
175433,2095646,130627.0
175457,6070530,415892.0
175465,1298831,59914.0
175469,1814643,54551.0
175475,4877122,378236.0
175477,1999167,75624.0
175479,5692622,438058.0
175481,1376168,121597.0
